id	src_audio	src_n_frames	tgt_audio	tgt_n_frames
11481	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/11481.wav	522	71 12 63 89 78 33 61 68 16 50 77 76 44 80 85 53 62 1 31 87 53 62 65 6 95 23 26 85 19 16 66 77 24 51 19 35 68 73 74 27 89 23 73 16 18 27 47 33 13 58 9 90 35 5 30 65 3 90 35 24 91 13 91 58 9 1 2 65 15 49 60 3 52 30 37 63 37 51 19 74 27 31 59 33 46 30 1 66 89 53 9 74 2 15 7 23 44 80 82 62 6 15 49 92 27 78 52 25 69 42 16 74 2 63 47 3 41 83 84 63 72 22 72 20	124
7273	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/7273.wav	138	71 40 63 86 68 44 18 85 5 30 65 6 15 36 49 92 27 78 48 46 30 37 86 53 44 80 50 77 53 62 1 66 21 95 87 91 9 85 73 1 85 5 79 81 83 63 22 72 20	49
5334	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/5334.wav	162	71 40 63 93 86 68 73 74 27 78 33 48 46 30 85 11 64 87 38 42 44 80 81 83 63 96 55 4 72 20	30
7715	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/7715.wav	138	71 40 63 93 86 53 44 80 18 6 15 7 87 5 79 65 74 27 31 41 83 84 63 22 72 20	26
9361	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/9361.wav	161	71 40 63 93 98 69 62 29 28 87 5 79 81 83 84 22 63 72 20	19
8405	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/8405.wav	161	71 40 93 15 7 23 73 16 66 27 3 77 52 30 65 21 28 87 42 44 80 81 83 63 22 72 20	27
10196	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/10196.wav	141	71 40 63 93 50 48 46 30 65 74 2 6 36 7 87 97 19 66 21 5 52 25 42 38 42 44 16 81 83 84 63 72 22 72 20	35
7118	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/7118.wav	288	71 63 93 3 77 87 94 53 17 19 1 74 27 31 23 73 74 78 52 25 11 53 32 64 74 27 47 33 58 32 16 74 2 63 31 59 23 11 64 69 16 74 27 47 52 30 62 65 6 15 7 87 68 38 44 80 18 27 31 87 91 43 6 15 41 83 84 63 22 63 40 63 47 52 30 62 65 6 15 7 87 91 38 44 80 18 27 31 37 87 91 43 6 15 41 84 72 20	98
11198	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/11198.wav	213	71 12 63 93 15 28 7 48 46 30 85 53 1 85 53 37 86 53 44 80 85 37 63 86 17 43 3 77 73 1 66 27 87 68 9 85 73 74 27 89 78 19 37 48 46 30 1 85 5 79 81 83 72 63 22 72 20	57
5651	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/5651.wav	342	71 40 71 93 63 93 50 77 69 16 77 68 37 24 61 68 44 18 31 23 99 82 62 1 74 27 31 59 45 53 69 14 76 73 16 3 99 2 63 78 33 35 68 42 16 1 66 27 2 15 41 83 84 72 20	55
9307	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/9307.wav	180	71 40 93 63 86 68 44 80 85 5 62 65 6 36 15 49 92 63 78 48 46 30 25 37 91 13 91 13 42 9 1 85 10 83 84 72 20	37
9771	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/9771.wav	140	71 40 93 63 31 62 6 15 7 87 94 32 64 16 27 47 19 1 27 31 41 84 63 22 72 22 72 20	28
11017	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/11017.wav	200	71 93 63 86 46 30 25 98 65 6 95 87 0 30 25 98 60 14 68 44 85 73 44 1 31 23 73 19 90 35 11 45 64 1 85 37 63 86 24 51 19 99 82 73 1 27 47 52 25 32 74 2 63 47 59 33 48 68 76 58 32 64 18 2 15 41 84 72 63 22 63 22 72 20	74
11313	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/11313.wav	210	71 40 71 93 63 86 68 44 18 85 5 30 65 6 15 49 60 92 78 48 46 30 74 27 78 33 90 35 97 62 29 28 37 63 24 51 19 65 3 48 51 19 99 2 15 41 83 84 72 22 72 20	52
9083	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/9083.wav	166	71 40 63 93 26 87 24 61 13 68 58 44 80 18 81 10 83 84 63 96 55 72	22
5347	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/5347.wav	152	71 40 63 89 59 75 94 38 44 80 18 3 77 11 32 0 17 97 19 74 31 36 41 83 84 63 22 72 20	29
2827	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/2827.wav	617	71 63 31 59 33 30 44 85 53 74 27 89 59 87 9 74 2 15 7 37 86 46 30 44 80 18 26 87 24 61 43 60 70 52 25 68 43 74 27 89 23 16 50 87 38 44 18 31 85 53 42 9 1 85 37 86 44 80 90 35 91 43 6 15 7 37 86 53 44 80 82 73 62 1 66 63 31 87 24 13 58 0 30 52 25 43 6 15 92 31 73 16 50 52 30 1 21 95 23 44 18 6 15 7 11 64 81 83 72 22 63 72 20	113
6950	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/6950.wav	217	71 12 63 93 3 77 24 13 58 32 64 80 18 31 87 37 86 38 44 80 18 85 52 30 16 27 47 59 33 35 94 32 65 6 15 41 84 72 20	39
5114	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/5114.wav	375	71 93 63 93 98 69 48 46 30 65 6 36 15 7 87 5 30 65 74 21 23 88 18 3 52 30 25 73 74 27 78 33 14 76 11 64 42 64 81 83 84 72 22 72 20	45
7281	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/7281.wav	258	71 40 63 31 59 33 68 9 43 74 89 6 15 92 31 23 53 44 80 82 11 64 87 38 44 18 66 21 5 52 25 11 64 81 83 84 72 22 72 20	40
11183	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/11183.wav	178	71 40 93 63 86 97 74 27 47 76 53 44 80 18 3 77 24 13 58 17 19 81 83 63 22 63 72 20	28
9186	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/9186.wav	151	71 40 93 78 59 33 73 30 70 52 25 11 45 64 53 38 42 44 80 81 83 84 63 84 22 63 72 20	28
1374	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/1374.wav	155	71 40 63 93 15 59 75 33 13 58 32 85 5 97 19 81 83 63 22 72 20	21
8882	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/8882.wav	142	71 40 63 93 52 25 44 50 77 87 53 69 97 19 65 6 15 41 83 84 63 22 72 20	24
8193	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/8193.wav	233	71 40 72 93 15 7 87 94 32 64 65 3 77 24 13 58 17 90 35 68 91 42 43 6 15 41 84 63 72 63 72 20	32
9962	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/9962.wav	212	71 40 63 89 59 23 44 80 18 3 77 53 74 89 98 0 30 25 24 61 43 74 27 2 65 95 23 42 44 80 18 81 18 6 15 36 41 83 84 63 22 63 22 72 20	45
926	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/926.wav	520	71 93 63 86 53 44 18 27 31 59 5 30 25 24 91 43 74 2 31 23 73 16 99 27 63 47 52 62 65 6 15 7 87 38 44 18 31 23 37 27 37 86 91 43 6 15 7 37 63 86 53 29 28 92 26 24 61 9 85 37 91 43 89 65 95 23 80 85 73 16 66 47 19 81 83 63 72 22 72 22 72 20	82
4766	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/4766.wav	166	71 40 72 93 78 33 14 48 24 61 9 74 27 31 23 5 48 46 79 29 6 15 41 83 63 22 63 22 72 20	30
10162	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/10162.wav	148	71 40 63 93 26 87 94 32 64 16 50 81 83 84 63 22 72	17
6772	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/6772.wav	150	71 40 63 50 24 13 58 32 16 50 26 87 91 43 74 27 78 52 25 97 42 29 6 15 41 84 72 63 22 72 20	31
7232	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/7232.wav	168	71 40 93 63 93 26 87 97 19 16 50 77 37 94 32 64 74 27 3 59 45 64 87 24 13 58 81 83 81 83 63 22 72 20	34
1160	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/1160.wav	205	71 40 63 93 47 48 46 30 85 5 30 65 74 27 89 59 33 68 19 90 35 5 79 81 83 84 63 22 63 22 72 20	32
3215	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/3215.wav	177	71 40 63 89 59 75 33 87 91 38 94 32 64 16 1 10 84 72	18
268	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/268.wav	450	71 40 93 15 7 73 90 35 68 9 43 74 2 27 31 23 53 62 1 66 6 15 7 87 91 17 19 81 83 84 63 22 72 20	34
4973	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/4973.wav	212	71 72 93 82 11 45 64 37 2 27 37 94 32 64 85 73 65 6 15 49 92 63 3 77 87 94 32 64 1 2 15 41 83 84 63 22 63 22 72 20	40
3212	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/3212.wav	130	71 40 72 93 26 87 24 13 58 32 64 88 80 18 81 83 84 63 96 55 10 72	22
8495	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/8495.wav	260	71 12 63 93 86 38 44 80 18 21 95 98 69 1 85 73 74 27 78 33 35 61 91 43 6 15 49 92 63 21 95 87 68 80 85 5 30 25 32 85 5 30 16 27 47 59 33 35 68 9 1 74 89 87 42 80 81 83 72 63 22 72 20	63
11506	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/11506.wav	321	71 93 63 86 9 1 66 27 31 53 62 65 95 23 44 26 85 19 65 3 48 46 30 65 74 21 52 25 38 44 80 18 74 27 89 23 73 16 18 66 27 47 33 13 58 9 90 35 5 30 65 3 90 35 24 13 61 13 58 1 2 6 15 49 60 3 52 76 99 82 62 6 15 49 92 31 59 33 24 46 30 79 1 89 87 42 63 31 41 83 72 22 72 20	94
3559	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/3559.wav	491	71 93 63 93 82 87 53 62 6 15 92 89 87 94 32 64 16 50 53 62 29 28 37 63 86 13 68 44 80 26 94 32 64 16 66 47 19 74 27 31 23 73 74 27 47 52 73 16 77 24 13 58 32 85 73 75 38 42 18 2 27 31 15 41 84 72 20	67
7930	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/7930.wav	202	71 40 63 47 3 52 25 38 44 80 18 2 27 47 3 52 25 11 64 16 77 98 53 0 42 97 81 83 72 22 72 20	32
6273	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/6273.wav	243	71 12 63 93 15 7 53 88 18 89 78 19 6 15 92 31 87 68 9 16 74 27 47 76 97 16 77 52 30 65 3 77 24 68 80 18 65 6 95 23 87 42 44 80 81 83 72 22 72 20	50
5205	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/5205.wav	265	71 40 63 31 21 59 52 24 13 58 32 1 66 31 11 45 53 90 35 88 80 26 73 30 70 52 25 97 73 99 3 99 63 89 78 33 24 61 46 79 42 1 74 27 2 15 41 84 63 22 63 22 72 20	54
238	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/238.wav	147	71 40 63 93 6 15 7 87 24 13 58 32 29 6 15 41 84 63 96 55 4 72 20	23
9788	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/9788.wav	195	71 93 63 89 78 33 30 25 53 44 18 2 6 15 7 73 19 90 35 68 43 74 89 65 95 23 42 44 80 81 83 84 63 22 72 20	36
2596	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/2596.wav	277	71 93 63 86 68 44 18 85 5 30 65 6 36 49 92 63 78 48 46 30 70 52 25 11 64 65 6 15 7 87 73 68 16 90 35 11 64 65 74 27 3 59 33 35 94 32 64 81 1 27 31 41 84 72 20	55
10095	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/10095.wav	131	71 40 63 40 93 75 3 7 87 24 13 68 43 42 43 99 2 3 15 41 83 63 84 63 22 72 20	27
2685	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/2685.wav	197	71 93 63 93 82 53 62 44 80 18 26 87 24 13 58 32 80 85 53 73 16 99 66 27 31 87 24 13 58 32 16 50 77 42 80 18 29 15 41 84 63 84 22 63 22 72 20	47
1638	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/1638.wav	153	71 40 63 21 28 23 62 44 80 26 94 0 30 25 42 65 74 2 27 89 41 83 84 63 22 72 20	27
4391	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/4391.wav	210	71 40 72 82 73 65 3 24 13 58 32 16 77 73 65 6 36 15 92 63 77 87 94 32 64 1 74 2 15 41 83 84 63 22 63 72 20	37
1972	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/1972.wav	260	71 93 63 93 87 94 32 65 6 15 92 27 89 78 33 24 61 46 79 1 85 10 83 84 63 40 63 40 63 40 63 86 94 32 64 65 6 15 41 84 63 72 22 72 20	45
6463	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/6463.wav	428	71 63 93 95 7 87 68 97 19 10 83 84 63 40 63 93 75 33 13 58 32 85 53 44 18 31 87 38 9 44 80 18 27 31 59 94 32 65 6 95 23 44 80 18 66 89 87 13 58 42 1 27 2 15 41 84 72 63 22 72 20	61
3422	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/3422.wav	156	71 40 72 93 6 15 7 87 68 9 16 77 42 44 80 81 83 84 63 84 22 63 72 20	24
1068	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/1068.wav	296	71 93 86 9 43 6 15 92 31 59 23 11 45 64 37 68 44 18 85 5 30 65 6 15 49 92 63 78 48 46 30 70 52 25 45 64 16 50 76 73 16 47 19 74 27 89 33 61 68 44 80 18 27 31 59 33 87 91 38 42 81 2 63 31 41 84 72 22 72 22 72 20	72
5169	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/5169.wav	437	71 72 47 59 35 94 32 64 65 6 15 92 82 11 64 37 63 37 94 32 64 85 73 65 6 15 36 49 92 63 47 87 94 32 1 66 6 15 92 23 26 87 91 43 2 6 15 92 31 23 99 82 62 6 15 7 87 68 16 77 42 44 80 85 73 16 6 15 49 92 27 77 87 94 32 1 27 2 15 41 63 96 55 67 72 20	86
3795	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/3795.wav	1543	71 63 93 82 53 62 29 6 15 49 98 69 65 95 23 90 35 11 32 53 73 74 27 78 33 5 30 79 29 28 60 70 14 76 44 80 11 45 64 60 70 52 25 68 44 80 85 53 44 80 37 40 63 93 86 48 51 19 1 85 5 30 16 77 52 30 29 95 23 44 80 85 73 16 77 37 13 58 17 19 70 52 25 13 58 32 53 9 10 60 70 14 76 53 74 21 95 92 31 23 62 29 28 92 26 24 61 43 85 75 33 91 43 16 99 82 73 1 66 27 89 87 94 32 64 16 50 98 69 90 35 24 91 43 6 15 92 31 60 92 3 90 35 94 0 42 1 31 41 83 72 40 63 93 82 53 62 1 31 23 73 65 3 24 51 19 74 2 63 89 94 32 64 16 50 81 10 40 63 78 33 35 24 61 68 44 18 31 87 13 58 32 64 74 27 63 89 41 84 96 55 39 67 54 40 93 63 86 53 62 29 15 28 60 66 63 47 77 45 88 18 6 15 36 49 92 31 87 24 46 30 1 85 53 1 85 53 44 80 18 15 49 92 31 87 91 42 1 81 83 84 72 22 72 20	255
6493	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/6493.wav	202	71 40 93 63 86 9 85 53 1 85 5 30 29 28 23 69 16 50 24 61 68 16 74 27 77 52 30 25 32 65 95 23 42 80 81 18 81 6 15 41 83 63 22 63 22 72 20	47
70	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/70.wav	231	71 12 63 93 26 87 94 32 64 16 50 80 81 10 83 84 63 40 63 40 93 63 86 91 43 74 2 89 6 15 41 10 93 70 14 24 13 58 32 81 83 84 63 22 72 20	46
4054	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/4054.wav	348	71 40 71 63 93 50 69 16 3 77 70 14 76 94 32 64 65 6 15 92 31 87 24 61 68 44 80 18 66 31 59 23 60 76 46 30 70 52 25 62 29 28 7 87 5 30 16 77 6 15 92 90 35 24 61 43 2 63 31 41 83 84 72 22 63 72 20	67
9742	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/9742.wav	163	71 12 63 93 15 7 60 48 46 30 65 6 15 92 90 35 91 43 65 6 95 92 63 31 87 9 43 6 15 92 31 23 44 80 26 94 32 65 6 95 23 44 80 18 66 27 3 33 91 13 61 43 2 15 41 83 84 63 22 63 72 20	62
10681	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/10681.wav	305	71 93 63 93 82 73 74 27 47 52 30 65 6 15 7 87 68 38 44 18 27 31 23 37 27 86 91 43 6 15 92 98 69 65 74 27 31 59 33 53 17 90 35 53 9 85 11 64 37 86 53 62 29 28 92 26 24 61 9 1 85 23 53 44 80 18 6 15 49 92 87 24 61 51 19 81 27 31 41 84 72 22 72 40 63 3 59 90 35 11 45 64 29 28 23 44 80 18 6 15 49 92 87 24 61 51 19 35 42 2 84 72 22 72 22 72 20	117
4007	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/4007.wav	555	71 63 93 26 87 97 19 16 50 77 69 16 77 29 15 28 7 5 30 74 27 47 33 24 61 43 6 15 7 73 16 27 77 19 81 83 63 72 22 72 40 63 86 68 44 80 18 31 87 53 11 69 97 19 37 48 46 30 65 6 15 36 49 92 31 87 24 46 30 1 85 73 1 27 89 87 38 42 80 81 83 84 72 22 72 20	86
10218	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/10218.wav	125	71 40 63 93 75 33 24 46 79 1 85 83 84 63 22 72 20	17
5906	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/5906.wav	450	71 12 63 47 59 33 35 94 32 65 6 15 92 63 89 78 33 24 46 30 1 66 28 87 24 61 68 44 80 18 31 23 99 82 62 74 27 31 59 33 91 17 16 27 77 90 19 35 97 65 1 27 31 23 73 3 48 46 30 16 18 27 47 33 97 16 74 27 78 5 30 75 38 42 44 81 15 41 72 20	80
8431	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/8431.wav	297	71 40 63 93 31 23 73 6 3 77 24 51 19 74 2 27 47 52 24 61 68 9 1 21 87 9 74 2 31 5 52 25 91 43 74 2 27 31 5 30 79 25 11 81 83 63 22 63 22 63 22 72 20	53
7013	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/7013.wav	231	71 40 71 40 63 93 47 75 33 24 91 61 43 6 15 49 60 70 14 46 30 79 1 85 10 83 84 63 22 72 20	31
3411	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/3411.wav	186	71 40 63 93 31 45 64 53 97 19 99 82 73 74 27 89 78 33 24 61 46 79 42 1 2 15 41 84 63 96 55 39 72 20	34
9985	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/9985.wav	292	71 93 63 86 53 44 80 18 6 15 92 31 87 24 51 19 75 33 48 51 19 65 74 27 47 3 52 25 24 61 9 1 27 21 87 91 42 43 74 2 63 31 41 84 72 22 72 20	48
8450	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/8450.wav	166	71 40 63 93 95 87 48 46 30 74 2 27 89 59 33 91 68 9 74 2 15 41 83 84 63 72 22 72 22 72 20	31
3892	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/3892.wav	303	71 93 63 93 50 69 16 3 77 73 68 37 24 61 68 44 18 31 23 99 82 73 65 3 77 24 13 58 16 77 73 65 6 15 49 92 63 77 87 94 32 64 42 1 74 63 2 15 41 83 84 72 22 72 22 72 20	57
4705	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/4705.wav	153	71 40 63 86 91 13 91 58 9 1 74 89 66 26 42 43 6 15 41 83 84 63 84 22 72 20	26
2804	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/2804.wav	235	71 93 63 93 52 25 73 16 50 77 69 65 77 3 99 92 82 73 6 3 24 13 58 32 16 77 73 16 99 66 27 31 87 24 13 58 32 16 50 42 81 18 81 15 41 84 72 63 22 63 22 72 20	53
8623	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/8623.wav	130	71 40 71 63 93 66 21 95 45 64 1 74 31 59 33 13 58 32 65 74 2 63 47 41 83 84 63 22 72 20	30
3050	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/3050.wav	141	71 40 72 93 3 48 46 30 65 74 27 21 59 52 25 42 6 15 41 83 63 22 72 20	24
1384	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/1384.wav	237	71 63 86 68 44 18 85 5 65 6 15 49 92 27 78 48 46 30 65 6 15 7 53 88 80 18 78 19 74 27 3 33 35 68 9 1 89 53 42 44 80 18 29 15 49 92 3 77 98 69 0 42 97 81 83 72 20	57
9665	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/9665.wav	282	71 40 63 93 21 95 87 94 38 88 18 85 87 97 74 27 47 52 33 24 61 9 1 21 87 9 74 27 31 23 44 80 18 3 52 30 16 50 94 32 65 6 95 23 42 80 81 83 72 22 72 20	52
5432	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/5432.wav	191	71 40 72 93 6 15 7 87 68 9 16 77 42 44 80 81 83 84 63 84 22 63 72 20	24
2148	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/2148.wav	235	71 40 63 93 52 25 16 50 69 65 3 99 27 82 62 6 3 60 52 25 11 64 53 73 16 77 99 66 63 31 87 13 58 32 16 50 77 42 81 18 81 15 41 84 72 22 72 22 72 20	50
1910	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/1910.wav	166	71 40 63 93 47 33 52 30 65 6 36 15 7 87 68 38 44 80 18 27 31 23 87 53 42 1 74 27 21 95 41 83 84 63 22 63 22 72 20	39
9148	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/9148.wav	286	71 40 63 31 59 33 30 16 50 76 44 80 85 19 16 74 63 47 3 59 90 35 68 9 1 27 89 53 38 44 80 18 65 3 52 30 37 86 38 44 80 18 21 28 95 87 11 69 85 87 91 42 81 83 72 22 72 20	58
4025	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/4025.wav	220	71 40 63 93 15 7 87 94 32 64 16 50 18 6 15 7 87 53 69 65 74 27 31 41 83 63 22 72 20	29
11550	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/11550.wav	193	71 40 63 93 50 48 46 30 65 74 2 6 36 7 87 97 19 66 21 5 52 25 42 38 42 44 16 81 83 84 63 72 22 72 20	35
3447	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/3447.wav	203	71 40 63 93 82 53 73 74 27 89 59 53 94 88 87 73 16 99 2 63 78 33 35 68 42 16 66 2 6 15 41 84 72 20	34
8658	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/8658.wav	173	71 40 93 63 31 53 62 6 15 7 23 62 6 15 7 87 68 16 80 18 77 19 35 42 11 32 64 81 10 83 27 63 22 72 20	35
9980	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/9980.wav	303	71 93 63 93 77 53 17 19 1 66 27 47 52 30 62 65 6 15 7 87 38 44 18 2 63 31 11 64 81 10 40 27 63 47 78 52 30 65 6 15 7 87 91 38 44 80 18 27 31 23 37 27 86 91 43 6 15 41 84 72 22 72 20	63
5573	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/5573.wav	251	71 93 63 93 47 87 94 32 65 6 15 36 92 27 89 78 33 24 61 46 79 1 85 10 83 84 63 40 63 40 63 78 33 14 76 11 45 64 44 80 81 10 83 72 22 63 72 20	48
5499	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/5499.wav	201	71 40 63 93 70 14 76 53 44 80 18 31 87 97 65 75 33 13 58 32 64 10 83 10 83 84 63 22 72 20	30
3242	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/3242.wav	205	71 40 93 63 89 59 53 88 53 73 16 99 66 27 31 87 24 13 58 32 16 50 42 80 18 6 15 41 84 72 63 72 63 72 20	35
2810	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/2810.wav	260	71 40 63 93 52 25 73 16 50 77 69 16 3 99 27 82 62 1 66 21 95 87 91 43 74 27 89 23 73 16 77 66 27 31 87 24 13 58 16 50 42 81 18 6 15 41 84 63 72 22 72 20	52
6288	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/6288.wav	146	71 40 63 31 59 53 69 97 19 81 83 84 72 20	14
10659	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/10659.wav	227	71 63 93 3 24 13 58 17 19 74 31 23 62 6 15 7 53 88 18 27 78 52 30 44 26 24 13 58 32 29 28 92 82 73 74 27 63 47 52 25 97 65 3 77 24 13 58 17 19 37 63 86 91 43 74 89 15 7 87 38 9 16 50 77 87 91 17 19 81 83 63 22 63 72 20	75
7686	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/7686.wav	265	71 40 63 93 86 91 9 85 53 9 1 85 24 13 58 32 1 85 87 42 68 42 16 80 81 83 84 63 22 72 20	31
11409	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/11409.wav	231	71 63 93 31 23 69 26 24 68 43 74 21 95 7 87 97 1 66 27 77 24 13 58 32 80 26 0 30 25 11 65 3 77 24 13 58 17 19 6 15 41 84 63 22 72 40 63 93 86 24 33 68 97 48 14 76 68 81 83 84 22 63 22 72 40 63 93 90 35 68 61 68 43 10 84 63 86 53 62 74 6 15 7 87 68 9 85 5 52 79 25 42 81 83 84 63 22 72 20	99
3218	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/3218.wav	201	71 40 93 63 31 59 45 53 69 14 76 73 16 99 27 78 33 35 24 68 42 16 1 66 47 29 15 41 84 72 20	31
10463	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/10463.wav	161	71 40 93 15 7 23 73 16 66 27 3 77 52 30 65 21 28 87 42 44 80 81 83 63 22 72 20	27
8526	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/8526.wav	183	71 40 93 66 82 11 45 98 87 9 74 2 26 53 73 16 50 77 11 64 29 6 15 41 83 63 22 63 22 72 20	31
3818	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/3818.wav	187	71 40 93 63 93 82 53 62 1 66 21 95 87 91 43 74 27 89 23 73 99 27 78 33 35 68 42 16 1 66 47 29 15 41 84 72 63 72 20	39
2543	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/2543.wav	200	71 40 63 93 21 95 87 91 43 74 89 23 73 16 6 15 49 92 63 77 94 32 64 42 1 2 15 41 83 84 72 20	32
10278	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/10278.wav	162	71 93 63 86 68 44 80 85 5 30 65 6 15 49 60 92 27 78 48 46 30 65 74 27 31 59 33 91 61 43 6 15 92 63 2 78 15 41 84 72 63 72 20	43
5037	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/5037.wav	345	71 40 71 93 63 93 50 69 16 77 68 37 61 68 44 18 31 23 99 82 73 65 3 48 46 30 25 73 16 77 6 15 92 63 77 87 94 32 64 1 27 63 15 41 84 72 20	47
224	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/224.wav	276	71 40 63 78 59 35 0 30 73 16 66 77 87 91 9 44 80 2 90 35 24 61 43 42 1 66 27 89 83 84 63 22 72 20	34
7823	/teamspace/studios/this_studio/lastchance/SRC_AUDIO/train/7823.wav	193	71 40 93 63 93 99 77 98 69 90 35 24 61 68 42 1 27 89 10 83 84 72 20	23
